country;year;sector;subsector;label;collective_dose_total;average_dose_monitored;average_dose_exposed;total_workers_number;D < RL;RL  < D < 1 mSv;1 mSv <= D < 5 mSv;5 mSv <= D < 10 mSv;10 mSv <= D < 15 mSv;15 mSv <= D < 20 mSv;20 mSv <= D
Greece;2013;;Radiotherapy;Hp10 (external dose photons);0.032;0.060;0.490;545;479;59;6;1;0;0;0
Greece;2013;;Nuclear medicine;E (effective dose);0.507;0.610;1.320;827;442;218;152;14;1;0;0
Greece;2013;;Nuclear medicine;Hp10 (external dose photons);0.507;0.610;1.320;827;442;218;152;14;1;0;0
Greece;2013;;Dental radiology;Hp10 (external dose photons);0.001;0.040;0.330;28;25;3;0;0;0;0;0
Greece;2013;;Veterinary units;E (effective dose);0.006;0.860;6.000;7;6;1;0;0;0;0;0
Greece;2013;;Veterinary units;Hp10 (external dose photons);0.006;0.860;6.000;7;6;1;0;0;0;0;0
Greece;2013;INDUSTRY;;E (effective dose);0.210;0.320;1.190;648;472;125;43;5;1;1;1
Greece;2013;INDUSTRY;;Hp10 (external dose photons);0.210;0.320;1.190;648;472;125;43;5;1;1;1
Greece;2013;;Industrial radiography;Hp10 (external dose photons);0.110;0.560;1.640;198;131;41;22;3;0;0;1
Greece;2013;;Radioisotopes production and conditioning;E (effective dose);0.001;0.170;0.250;6;2;4;0;0;0;0;0
Greece;2013;;Radioisotopes production and conditioning;Hp10 (external dose photons);0.001;0.170;0.250;6;2;4;0;0;0;0;0
Greece;2013;;Industrial irradiation;Hp10 (external dose photons);0.000;0.000;0.000;11;10;1;0;0;0;0;0
Greece;2013;;Industrial logistics and maintenance = support activities;E (effective dose);0.094;0.250;1.010;372;279;69;20;2;1;1;
Greece;2013;;Industrial logistics and maintenance = support activities;Hp10 (external dose photons);0.094;0.250;1.010;372;279;69;20;2;1;1;
Greece;2013;;Other industrial activities;Hp10 (external dose photons);0.006;0.100;0.550;61;50;10;1;;;;
Greece;2013;TRANSPORT;;E (effective dose);0.046;0.680;2.000;68;45;10;10;3;0;0;0
Greece;2013;TRANSPORT;;Hp10 (external dose photons);0.046;0.680;2.000;68;45;10;10;3;0;0;0
Greece;2013;RESEARCH AND EDUCATION;;E (effective dose);0.007;0.030;0.700;212;202;7;3;0;0;0;0
Greece;2013;RESEARCH AND EDUCATION;;Hp10 (external dose photons);0.007;0.030;0.700;212;202;7;3;0;0;0;0
Greece;2013;RESEARCH AND EDUCATION;;Hp10n (external dose neutrons);0.000;0.000;;33;33;0;0;0;0;0;0
Greece;2013;NATURAL SOURCES;;E (effective dose);1.315;1.070;1.090;1227;25;475;727;0;0;0;0
Greece;2013;;Aviation;E (effective dose);1.315;1.070;1.090;1227;25;475;727;0;0;0;0
Greece;2013;;Regulatory control activities;E (effective dose);0.001;0.030;0.330;31;28;3;0;0;0;0;0
Greece;2013;;Regulatory control activities;Hp10 (external dose photons);0.001;0.030;0.330;31;28;3;0;0;0;0;0
Switzerland;2013;ALL MONITORED WORKERS;;E (effective dose);5.643;0.060;0.680;86900;78607;6710;1451;127;3;2;
Switzerland;2013;ALL MONITORED WORKERS;;Hp10 (external dose photons);5.623;0.070;0.680;85964;77699;6690;1443;127;3;2;
Switzerland;2013;ALL MONITORED WORKERS;;Hp10n (external dose neutrons);0.003;0.000;0.380;7415;7407;8;;;;;
Switzerland;2013;ALL MONITORED WORKERS;;I (internal dose);0.017;0.030;0.810;673;652;13;8;;;;
Switzerland;2013;MEDICAL FIELD;;E (effective dose);1.386;0.020;0.470;66519;63538;2670;276;32;1;2;
Switzerland;2013;MEDICAL FIELD;;Hp10 (external dose photons);1.386;0.020;0.470;66509;63528;2670;276;32;1;2;
Switzerland;2013;MEDICAL FIELD;;I (internal dose);0.000;0.000;;32;32;;;;;;
Switzerland;2013;INDUSTRY;;E (effective dose);0.173;0.070;0.990;2512;2337;121;50;4;;;
Switzerland;2013;INDUSTRY;;Hp10 (external dose photons);0.156;0.070;1.010;2260;2105;109;42;4;;;
Switzerland;2013;INDUSTRY;;I (internal dose);0.017;0.050;0.850;351;331;12;8;;;;
Switzerland;2013;NUCLEAR FIELD;;E (effective dose);3.305;0.610;1.260;5452;2832;1533;994;91;2;;
Switzerland;2013;NUCLEAR FIELD;;Hp10 (external dose photons);3.305;0.610;1.260;5452;2832;1533;994;91;2;;
Switzerland;2013;NUCLEAR FIELD;;Hp10n (external dose neutrons);0.000;0.000;;68;68;;;;;;
Switzerland;2013;RESEARCH AND EDUCATION;;E (effective dose);0.774;0.070;0.310;11871;9375;2366;130;;;;
Switzerland;2013;RESEARCH AND EDUCATION;;Hp10 (external dose photons);0.771;0.070;0.310;11196;8708;2358;130;;;;
Switzerland;2013;RESEARCH AND EDUCATION;;Hp10n (external dose neutrons);0.003;0.000;0.380;7347;7339;8;;;;;
Switzerland;2013;RESEARCH AND EDUCATION;;I (internal dose);0.000;0.000;0.300;287;286;1;;;;;
Switzerland;2013;OTHER FIELDS;;E (effective dose);0.006;0.010;0.290;546;525;20;1;;;;
Ireland;2013;ALL MONITORED WORKERS;;E (effective dose);0.215;0.030;0.720;8570;8273;243;46;8;;;
Ireland;2013;MEDICAL FIELD;;E (effective dose);0.185;0.020;0.700;7872;7608;216;42;6;;;
Ireland;2013;INDUSTRY;;E (effective dose);0.028;0.050;0.850;546;513;27;4;2;;;
Ireland;2013;NUCLEAR FIELD;;E (effective dose);0.000;;;;;;;;;;
Ireland;2013;;Radioactive waste management facilities;E (effective dose);0.000;;;;;;;;;;
Ireland;2013;RESEARCH AND EDUCATION;;E (effective dose);0.002;0.010;;152;152;;;;;;
Finland;2013;ALL MONITORED WORKERS;;E (effective dose);10.669;0.690;2.010;15374;10076;1709;3544;34;5;6;
Finland;2013;ALL MONITORED WORKERS;;Hp10 (external dose photons);2.892;0.250;1.340;11558;9394;1426;639;75;15;6;3
Finland;2013;ALL MONITORED WORKERS;;Hp10n (external dose neutrons);0.004;0.000;0.340;1311;1299;12;;;;;
Finland;2013;ALL MONITORED WORKERS;;I (internal dose);0.000;0.070;0.400;6;5;1;;;;;
Finland;2013;MEDICAL FIELD;;E (effective dose);0.133;0.020;0.430;5734;5425;276;33;;;;
Finland;2013;MEDICAL FIELD;;Hp10 (external dose photons);1.448;0.250;1.910;5734;4976;459;226;49;15;6;3
Finland;2013;;Nuclear medicine;Hp10 (external dose photons);0.070;0.180;0.650;387;280;82;25;;;;
Finland;2013;;Dental radiology;Hp10 (external dose photons);0.000;0.000;;22;22;;;;;;
Finland;2013;;Veterinary units;E (effective dose);0.004;0.010;0.040;636;539;66;28;3;;;
Finland;2013;;Veterinary units;Hp10 (external dose photons);0.122;0.190;1.260;636;539;66;28;3;;;
Finland;2013;INDUSTRY;;E (effective dose);0.144;0.110;0.910;1313;1155;117;38;3;;;
Finland;2013;INDUSTRY;;Hp10 (external dose photons);0.144;0.110;0.910;1313;1155;117;38;3;;;
Finland;2013;INDUSTRY;;I (internal dose);0.000;0.000;;2;2;;;;;;
Finland;2013;;Radioisotopes production and conditioning;E (effective dose);0.005;0.270;0.900;20;14;4;2;;;;
Finland;2013;;Radioisotopes production and conditioning;Hp10 (external dose photons);0.005;0.270;0.900;20;14;4;2;;;;
Finland;2013;NUCLEAR FIELD;;E (effective dose);1.253;0.340;1.000;3715;2468;861;363;23;;;
Finland;2013;NUCLEAR FIELD;;Hp10 (external dose photons);1.248;0.340;1.000;3715;2469;863;360;23;;;
Finland;2013;NUCLEAR FIELD;;Hp10n (external dose neutrons);0.004;0.000;0.340;1277;1265;12;;;;;
Finland;2013;NUCLEAR FIELD;;I (internal dose);0.000;0.100;0.400;4;3;1;;;;;
Finland;2013;RESEARCH AND EDUCATION;;E (effective dose);0.044;0.060;1.130;730;691;24;15;;;;
Finland;2013;RESEARCH AND EDUCATION;;Hp10 (external dose photons);0.044;0.060;1.130;730;691;24;15;;;;
Finland;2013;RESEARCH AND EDUCATION;;Hp10n (external dose neutrons);0.000;0.000;;36;36;;;;;;
Finland;2013;NATURAL SOURCES;;E (effective dose);9.087;2.380;2.540;3816;238;462;3097;8;5;6;
Finland;2013;;Aviation;E (effective dose);8.805;2.330;2.490;3780;238;462;3079;1;;;
Finland;2013;;Activities on site exposed with radon;E (effective dose);0.282;7.840;;36;;;18;7;5;6;
Slovenia;2013;ALL MONITORED WORKERS;;E (effective dose);2.583;0.400;0.870;6388;3432;2239;597;106;12;0;2
Slovenia;2013;MEDICAL FIELD;;E (effective dose);0.340;0.100;0.300;3576;2459;1033;83;1;0;0;0
Slovenia;2013;;Diagnostic radiology;Hp10 (external dose photons);0.187;0.070;0.250;2565;1814;721;30;0;0;0;0
Slovenia;2013;;Interventional radiology;Hp10 (external dose photons);0.029;0.150;0.390;190;115;70;4;1;0;0;0
Slovenia;2013;;Radiotherapy;E (effective dose);0.005;0.030;0.100;172;121;50;1;0;0;0;0
Slovenia;2013;;Nuclear medicine;E (effective dose);0.097;0.500;0.670;194;50;102;42;0;0;0;0
Slovenia;2013;;Dental radiology;Hp10 (external dose photons);0.011;0.030;0.200;335;279;55;1;0;0;0;0
Slovenia;2013;;Veterinary units;E (effective dose);0.011;0.140;0.520;80;59;16;5;0;0;0;0
Slovenia;2013;;Other medical activities;E (effective dose);0.001;0.030;0.050;40;21;19;0;0;0;0;0
Slovenia;2013;INDUSTRY;;E (effective dose);0.160;0.360;1.740;445;353;67;17;6;0;0;2
Slovenia;2013;;Industrial radiography;Hp10 (external dose photons);0.153;0.940;2.940;163;111;27;17;6;0;0;2
Slovenia;2013;NUCLEAR FIELD;;E (effective dose);1.278;0.990;1.070;1288;96;863;260;68;1;0;0
Slovenia;2013;;Military activities;E (effective dose);0.001;0.040;0.040;25;0;25;0;0;0;0;0
Slovenia;2013;;Nucl. power reactor (permanent staff only);E (effective dose);0.223;0.510;0.540;440;27;336;73;4;0;0;0
Slovenia;2013;;Nuclear logistics and maintenance = support activities;E (effective dose);1.054;1.240;1.350;848;69;527;187;64;1;0;0
Slovenia;2013;;Nuclear logistics and maintenance = support activities;I (internal dose);0.001;0.040;0.040;25;0;25;0;0;0;0;0
Slovenia;2013;RESEARCH AND EDUCATION;;E (effective dose);0.001;0.020;0.060;59;41;18;0;0;0;0;0
Slovenia;2013;;Nuclear research facilities;E (effective dose);0.001;0.020;0.060;59;41;18;0;0;0;0;0
Slovenia;2013;NATURAL SOURCES;;E (effective dose);0.779;2.240;2.250;347;0;73;232;31;11;0;0
Slovenia;2013;;Aviation;E (effective dose);0.234;1.170;1.170;200;0;41;159;0;0;0;0
Slovenia;2013;;Mining activities and processing;E (effective dose);0.000;0.000;0.000;9;0;9;0;0;0;0;0
Slovenia;2013;;Activities on site exposed with radon;E (effective dose);0.545;3.950;3.950;138;0;23;73;31;11;0;0
Slovenia;2013;OTHER FIELDS;;E (effective dose);0.025;0.040;0.130;673;483;185;5;0;0;0;0
Czech Republic;2013;ALL MONITORED WORKERS;;E (effective dose);13.308;0.650;1.770;20380;12868;4861;1946;445;161;77;22
Czech Republic;2013;ALL MONITORED WORKERS;;Hp10 (external dose photons);12.900;0.630;1.720;20380;12868;4861;1946;445;161;77;22
Czech Republic;2013;ALL MONITORED WORKERS;;Hp10n (external dose neutrons);0.023;;;;;;;;;;
Czech Republic;2013;ALL MONITORED WORKERS;;I (internal dose);0.002;;;;;;;;;;
Czech Republic;2013;MEDICAL FIELD;;E (effective dose);6.712;0.500;1.540;13508;9158;2846;1167;230;77;30;0
Czech Republic;2013;MEDICAL FIELD;;Hp10 (external dose photons);11.054;0.820;2.540;13508;9158;2846;1167;230;77;30;0
Czech Republic;2013;MEDICAL FIELD;;Hp10n (external dose neutrons);0.001;;;;;;;;;;
Czech Republic;2013;MEDICAL FIELD;;I (internal dose);0.000;;;;;;;;;;
Czech Republic;2013;;Diagnostic radiology;Hp10 (external dose photons);4.429;0.790;2.840;5624;4066;1085;349;83;29;12;0
Czech Republic;2013;;Interventional radiology;Hp10 (external dose photons);3.558;4.400;6.520;809;263;176;256;71;28;15;0
Czech Republic;2013;;Radiotherapy;E (effective dose);0.112;0.120;0.510;911;690;200;21;0;0;0;0
Czech Republic;2013;;Radiotherapy;Hp10 (external dose photons);0.129;0.140;0.580;911;690;200;21;0;0;0;0
Czech Republic;2013;;Radiotherapy;Hp10n (external dose neutrons);0.001;;;;;;;;;;
Czech Republic;2013;;Nuclear medicine;E (effective dose);0.466;0.470;1.000;992;526;303;161;1;1;0;0
Czech Republic;2013;;Nuclear medicine;Hp10 (external dose photons);0.388;0.390;0.830;992;526;303;161;1;1;0;0
Czech Republic;2013;;Nuclear medicine;I (internal dose);0.000;;;;;;;;;;
Czech Republic;2013;;Dental radiology;Hp10 (external dose photons);0.002;0.050;0.550;35;32;3;0;0;0;0;0
Czech Republic;2013;;Veterinary units;E (effective dose);0.022;0.300;0.660;72;39;28;4;1;0;0;0
Czech Republic;2013;;Veterinary units;Hp10 (external dose photons);0.014;0.190;0.410;72;39;28;4;1;0;0;0
Czech Republic;2013;;Other medical activities;E (effective dose);2.079;0.410;1.370;5065;3542;1051;376;74;19;3;0
Czech Republic;2013;;Other medical activities;Hp10 (external dose photons);2.535;0.500;1.670;5065;3542;1051;376;74;19;3;0
Czech Republic;2013;INDUSTRY;;E (effective dose);1.366;0.690;1.170;1978;813;883;213;59;7;3;0
Czech Republic;2013;INDUSTRY;;Hp10 (external dose photons);1.336;0.680;1.150;1978;813;883;213;59;7;3;0
Czech Republic;2013;INDUSTRY;;Hp10n (external dose neutrons);0.001;;;;;;;;;;
Czech Republic;2013;INDUSTRY;;I (internal dose);0.000;;;;;;;;;;
Czech Republic;2013;;Industrial radiography;Hp10 (external dose photons);0.616;0.850;1.360;722;268;314;116;20;3;1;0
Czech Republic;2013;;Radioisotopes production and conditioning;E (effective dose);0.397;0.560;1.130;714;362;272;57;20;3;0;0
Czech Republic;2013;;Radioisotopes production and conditioning;Hp10 (external dose photons);0.320;0.450;0.910;714;362;272;57;20;3;0;0
Czech Republic;2013;;Radioisotopes production and conditioning;I (internal dose);0.000;;;;;;;;;;
Czech Republic;2013;;Other industrial activities;Hp10 (external dose photons);0.043;0.760;0.830;57;5;39;13;0;0;0;0
Czech Republic;2013;NUCLEAR FIELD;;E (effective dose);5.055;1.240;2.920;4087;2354;898;544;148;77;44;22
Czech Republic;2013;NUCLEAR FIELD;;Hp10 (external dose photons);0.368;0.090;0.210;4087;2354;898;544;148;77;44;22
Czech Republic;2013;;Uranium ore extraction/processing;E (effective dose);4.229;5.800;6.130;729;39;59;353;135;77;44;22
Czech Republic;2013;;Uranium ore extraction/processing;Hp10 (external dose photons);0.205;0.280;0.300;729;39;59;353;135;77;44;22
Czech Republic;2013;;Nucl. power reactor (permanent staff only);E (effective dose);0.808;0.240;0.790;3335;2313;825;184;13;0;0;0
Czech Republic;2013;;Nucl. power reactor (permanent staff only);Hp10 (external dose photons);0.144;0.040;0.140;3335;2313;825;184;13;0;0;0
Czech Republic;2013;;Radioactive waste management facilities;E (effective dose);0.019;0.810;0.890;23;2;14;7;0;0;0;0
Czech Republic;2013;;Radioactive waste management facilities;Hp10 (external dose photons);0.018;0.790;0.870;23;2;14;7;0;0;0;0
Czech Republic;2013;TRANSPORT;;E (effective dose);0.030;1.130;1.450;27;6;14;5;2;0;0;0
Czech Republic;2013;TRANSPORT;;Hp10 (external dose photons);0.031;1.140;1.470;27;6;14;5;2;0;0;0
Czech Republic;2013;;Nuclear fuel cycle;E (effective dose);0.047;2.140;2.140;22;0;2;20;0;0;0;0
Czech Republic;2013;;Nuclear fuel cycle;Hp10 (external dose photons);0.000;;;;;;;;;;
Czech Republic;2013;RESEARCH AND EDUCATION;;E (effective dose);0.307;0.670;1.070;458;172;244;22;17;1;2;0
Czech Republic;2013;RESEARCH AND EDUCATION;;Hp10 (external dose photons);0.326;0.710;1.140;458;172;244;22;17;1;2;0
Czech Republic;2013;;Other research sectors and education;E (effective dose);0.307;0.670;1.070;458;172;244;22;17;1;2;0
Czech Republic;2013;;Other research sectors and education;Hp10 (external dose photons);0.326;0.710;1.140;458;172;244;22;17;1;2;0
Czech Republic;2013;OTHER FIELDS;;E (effective dose);0.175;0.220;0.660;806;542;234;22;8;0;0;0
Czech Republic;2013;;Emergency response;E (effective dose);0.003;0.490;0.570;7;1;6;0;0;0;0;0
Czech Republic;2013;;Emergency response;Hp10 (external dose photons);0.004;0.540;0.640;7;1;6;0;0;0;0;0
Czech Republic;2013;;Regulatory control activities;E (effective dose);0.039;0.160;0.370;244;139;103;1;1;0;0;0
Czech Republic;2013;;Regulatory control activities;Hp10 (external dose photons);0.042;0.170;0.400;244;139;103;1;1;0;0;0
Belgium;2013;ALL MONITORED WORKERS;;E (effective dose);12.390;0.280;0.680;43810;25549;14197;3870;170;21;3;0
Belgium;2013;MEDICAL FIELD;;E (effective dose);4.120;0.170;0.500;23882;15639;7416;726;85;13;3;0
Belgium;2013;INDUSTRY;;E (effective dose);1.075;0.160;0.400;6606;3925;2527;131;22;1;0;0
Belgium;2013;NUCLEAR FIELD;;E (effective dose);1.389;0.270;0.680;5084;3054;1653;350;26;1;0;0
Belgium;2013;TRANSPORT;;E (effective dose);0.212;0.820;1.310;259;97;102;53;7;0;0;0
Belgium;2013;RESEARCH AND EDUCATION;;E (effective dose);0.743;0.190;0.500;3901;2414;1327;148;8;4;0;0
Belgium;2013;NATURAL SOURCES;;E (effective dose);4.509;1.370;1.370;3291;0;871;2420;0;0;0;0
Belgium;2013;OTHER FIELDS;;E (effective dose);0.343;0.440;0.930;787;420;301;42;22;2;0;0
Spain;2013;ALL MONITORED WORKERS;;E (effective dose);18.403;0.180;0.870;102059;80975;16613;3886;498;69;9;9
Spain;2013;MEDICAL FIELD;;E (effective dose);10.888;0.140;0.730;78532;63561;12417;2303;204;31;8;8
Spain;2013;;Diagnostic radiology;Hp10 (external dose photons);3.842;0.100;0.730;40235;34987;4400;746;78;16;4;4
Spain;2013;;Radiotherapy;E (effective dose);0.114;0.040;0.610;2713;2526;163;22;2;0;0;0
Spain;2013;;Nuclear medicine;E (effective dose);2.095;0.910;2.040;2300;1272;433;503;80;10;1;1
Spain;2013;;Dental radiology;Hp10 (external dose photons);2.820;0.150;0.460;18851;12707;5567;568;4;2;1;2
Spain;2013;;Other medical activities;E (effective dose);2.016;0.130;0.820;15599;13150;1933;474;37;2;2;1
Spain;2013;INDUSTRY;;E (effective dose);1.783;0.260;1.160;6936;5394;1084;385;67;4;1;1
Spain;2013;;Industrial radiography;Hp10 (external dose photons);1.114;0.540;1.780;2053;1426;324;245;54;3;0;1
Spain;2013;;Industrial gauges;Hp10 (external dose photons);0.042;0.030;0.460;1242;1150;85;6;1;0;0;0
Spain;2013;;Industrial logistics and maintenance = support activities;E (effective dose);0.223;0.130;0.690;1700;1378;279;38;5;0;0;0
Spain;2013;;Other industrial activities;Hp10 (external dose photons);0.375;0.210;0.850;1828;1386;343;90;7;1;1;0
Spain;2013;NUCLEAR FIELD;;E (effective dose);5.163;0.490;1.460;10559;7026;2185;1103;212;33;0;0
Spain;2013;;Enrichment and conversion;E (effective dose);0.001;0.040;0.560;25;23;2;0;0;0;0;0
Spain;2013;;Fuel fabrication;E (effective dose);0.081;0.150;0.660;530;407;91;32;0;0;0;0
Spain;2013;;Nucl. power reactor (permanent staff only);E (effective dose);0.426;0.200;0.950;2160;1709;332;106;13;0;0;0
Spain;2013;;Dismantling of nuclear facilities;E (effective dose);0.472;1.160;3.050;406;251;72;49;19;15;0;0
Spain;2013;;Radioactive waste management facilities;E (effective dose);0.005;0.030;0.460;202;191;10;1;0;0;0;0
Spain;2013;;Nuclear logistics and maintenance = support activities;E (effective dose);4.177;0.560;1.480;7412;4592;1713;909;180;18;0;0
Spain;2013;TRANSPORT;;E (effective dose);0.181;1.280;2.240;142;61;27;44;10;0;0;0
Spain;2013;RESEARCH AND EDUCATION;;E (effective dose);0.385;0.060;0.380;6116;5105;959;48;3;1;0;0
Spain;2013;;Regulatory control activities;E (effective dose);0.002;0.010;0.180;193;181;12;0;0;0;0;0
Lithuania;2013;ALL MONITORED WORKERS;;E (effective dose);1.844;0.330;0.880;5538;3448;1758;268;56;8;0;0
Lithuania;2013;MEDICAL FIELD;;E (effective dose);1.031;0.350;0.620;2976;1316;1522;115;20;3;0;0
Lithuania;2013;;Diagnostic radiology;Hp10 (external dose photons);0.492;0.260;0.500;1858;876;941;34;7;0;0;0
Lithuania;2013;;Interventional radiology;Hp10 (external dose photons);0.343;1.550;1.700;222;20;113;73;13;3;0;0
Lithuania;2013;;Radiotherapy;E (effective dose);0.033;0.210;0.270;161;39;122;0;0;0;0;0
Lithuania;2013;;Nuclear medicine;E (effective dose);0.031;0.410;0.540;76;18;52;6;0;0;0;0
Lithuania;2013;;Dental radiology;Hp10 (external dose photons);0.107;0.200;0.450;547;307;238;2;0;0;0;0
Lithuania;2013;;Veterinary units;E (effective dose);0.004;0.190;0.440;18;10;8;0;0;0;0;0
Lithuania;2013;;Other medical activities;E (effective dose);0.021;0.220;0.380;94;39;55;0;0;0;0;0
Lithuania;2013;INDUSTRY;;E (effective dose);0.032;0.150;0.610;213;161;48;4;0;0;0;0
Lithuania;2013;;Industrial radiography;Hp10 (external dose photons);0.026;0.290;0.610;89;46;39;4;0;0;0;0
Lithuania;2013;;Industrial gauges;Hp10 (external dose photons);0.002;0.080;0.980;25;23;2;0;0;0;0;0
Lithuania;2013;;Security screening;Hp10 (external dose photons);0.002;0.020;0.520;90;86;4;0;0;0;0;0
Lithuania;2013;;Other industrial activities;Hp10 (external dose photons);0.002;0.170;0.520;9;6;3;0;0;0;0;0
Lithuania;2013;NUCLEAR FIELD;;E (effective dose);0.734;0.360;2.530;2047;1757;102;147;36;5;0;0
Lithuania;2013;;Nucl. power reactor (permanent staff only);E (effective dose);0.586;0.370;2.330;1586;1334;93;131;24;4;0;0
Lithuania;2013;;Radioactive waste management facilities;E (effective dose);0.000;0.000;;8;8;0;0;0;0;0;0
Lithuania;2013;;Other nuclear activities;E (effective dose);0.147;0.330;3.880;453;415;9;16;12;1;0;0
Lithuania;2013;;Other nuclear activities;I (internal dose);0.001;;;;;;;;;;
Lithuania;2013;TRANSPORT;;E (effective dose);;;;3;2;1;0;0;0;0;0
Lithuania;2013;RESEARCH AND EDUCATION;;E (effective dose);0.019;0.120;0.650;159;129;30;0;0;0;0;0
Lithuania;2013;OTHER FIELDS;;E (effective dose);0.028;0.200;0.560;140;90;48;2;0;0;0;0
The Netherlands;2013;ALL MONITORED WORKERS;;E (effective dose);39.075;0.790;1.680;49254;26033;8262;14305;414;115;56;69
The Netherlands;2013;MEDICAL FIELD;;E (effective dose);12.411;0.470;1.810;26555;19704;4401;1864;368;99;52;67
The Netherlands;2013;;Diagnostic radiology;Hp10 (external dose photons);4.861;0.430;1.730;11427;8622;1925;665;122;40;21;32
The Netherlands;2013;;Interventional radiology;Hp10 (external dose photons);5.717;1.540;2.840;3724;1709;859;846;192;57;31;30
The Netherlands;2013;;Radiotherapy;E (effective dose);0.041;0.020;0.510;1848;1768;74;6;0;0;0;0
The Netherlands;2013;;Nuclear medicine;E (effective dose);0.574;0.290;0.740;1984;1210;589;182;3;0;0;0
